QS_IOTABLE,Mode,Code,typedef enum,ItemAttr,InitValue,Mark,MinValue,Mark,MaxValue,UnitCO,Figure,SI,SIbar,Imperial,MKS,Maｒk,HelpSI,HelpImperial,11110,11120,11130,11140,11150,11160,11210,11220,11230,11310,11320,11330,11331,11340,11350,11360,11410,11420,11430,11440,11450,11460,11461,11470,11510,11520,11530,12110,12120,12130,12140,12210,12220,12221,12230,12310,13110,13120,13130,13140,13150,13200,13300,13400,13500,14110,14120,14130,14140,14150,14160,14200,14300,14400,14500,14600,15110,15111,15112,15113,15114,15115,15116,15117,15118,15119,15120,15121,15122,,ENG Info,ENG Info short,Lengs,ENG Help,JPN Info,JPN Short name ,Lengs,JPN Help,DEU Info,DEU Short name ,Lengs,DEU Help,FRA Info,FRA Short name ,Lengs,FRA Help,CHN Info,CHN Short name ,Lengs,CHN Help,CHN Trad Info,CHN Trad Short name ,Lengs,CHN Trad Help,KOR Info,KOR Short name ,Lengs,KOR Help,ESP Info,ESP Info short,Lengs,ESP Help,RUS Info,RUS Info short,Lengs,RUS Help,PORT Info,PORT Info short,Lengs,PORT Help,TURKISH Info,TURKISH Info Short,Lengs,TURKISH Help,POLISH Info,POLISH Info Short,Lengs,POLISH Help,ITAL Info,ITAL Info short,Lengs,ITAL Help,ESP EU Info,ESP EU Info short,Lengs,ESP EU Help,NHL Info,NHL Info short,Lengs,NHL Help,THAI Info,THAI Info short,Lengs,THAI Help
STM,I,55,SeparateEff,0,,=,0,=,100,2500,,0,0,0,0,ηs,%,%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Separation Efficiency,Separation Efficncy,19,,分離効率,,,,Trocknungsleistung,,,,Taux ( rendement ) de séparation,,19,,汽水分离效率,,,,汽水分離效率,,,,분리효율,,,,Eficiencia de Separación,Eficiencia Separación,,,Эффективность сепарации,,,,Eficiência de separação,,,,Ayrıştırma Verimi ,,,,Sprawność separacji,,,,Efficienza di separazione,,,,Eficiencia de separación,,,,Afscheidingsrendement,,,,ประสิทธิภาพในการแยกตัว,,,
STM,I,56,SepaCond,0,,=,0,,,1600,,0,0,2,0,mc,kg/h,lb/h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Amount of Condensate Separated,Condensat Separated,19,,分離ドレン量,,,,Abgeschiedene Kondensatmenge,,,,Quantité de condensât séparé             ( récupéré) ,,19,,分离出的冷凝水量,,,,分離出的冷凝水量,,,,분리 응축수량,,,,Monto de Condensado Separado,Monto Condensado Separado,,,Количество сепарированного конденсата,,,,Quantidade de condensado separado,,,,Kondens Ayrıştırma Miktarı,,,,Ilość wykroplonego kondensatu,,,,Quantità di condensa separata,,,,Cantidad de condensado separado,,,,Hoeveelheid afgescheiden condensaat,,,,จำนวนของการควบแน่นที่แยกตัว,,,
STM,I,57,InsThick,0,,=,0,,,0200,,0,0,3,0,L,m,ft,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Insulation Thickness,Insulation Thicknss,19,,保温材の厚さ,,,,Isolierstärke,,,,Epaisseur d'isolation,,19,,保温层厚度,,,,保溫層厚度,,,,보온재의 두께,,,,Espesor de Aislamiento,Esp. Aislamiento,,,Толщина теплоизоляционного покрытия,,,,Espessura do isolamento,,,,Yalıtım Kalınlığı,,,,Grubość izolacji,,,,Spessore dell'isolamento,,,,Espesor de aislamiento,,,,Isolatiedikte,,,,ความหนาของฉนวน,,,
STM,I,58,AirVolume,0,,!,0,,,2500,,0,0,0,0,a,%,%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Air % of Total Volume,Air % Total Volume,19,,空気体積比,,,,Luftanteil am Gesamtvolumen,,,,Ratio d'air par rapport au volume total,,19,,空气占总体积,,,,空氣佔總體積,,,,에어의 체적비,,,,% de Aire del Volumen Total,% Aire de Vol. Total,,,% содержания воздуха,,,,% de ar do volume total ,,,,Toplam hacmin hava yüzdesi,,,,Powietrze jako % objętości całkowitej,,,,Percentuale d'aria sul volume totale,,,,% de aire del volumen total,,,,Lucht % van totaal volume,,,,อากาศ % ของความจุทั้งหมด,,,
STM,I,59,TempOfMix,0,100,!,0,=,800,0100,,0,0,1,0,Tm,°C,°F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Mixture Temperature,Mixture Temperature,19,,混合気体の温度,,,,Gemischtemperatur,,,,Température de mélange,,19,,混合温度,,,,混合溫度,,,,혼합기체의 온도,,,,Temperatura de Mezcla,Temp. Mezcla,,,Температура смеси,,,,Temperatura da mistura ,,,,Karışım Sıcaklığı,,,,Temperatura mieszaniny,,,,Temperatura di miscelamento,,,,Temperatura de mezcla,,,,Mengseltemperatuur,,,,อุณหภูมิของส่วนผสม,,,
ALL,I,60,Friction,0,,,,,,,,-1,-1,-1,-1,μ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Coefficient of Friction ,Friction Coefficient,19,,摩擦係数,,,,Reibungskoeffizient,,,,Coefficient de friction,,19,,摩擦系数,,,,摩擦係數,,,,마찰계수,,,,Coeficiente de Fricción,Coef. Fricción,,,Коэффициент трения,,,,Coeficiente de atrito,,,,Sürtünme katsayısı,,,,Współczynnik tarcia,,,,Coefficiente di frizione,,,,Coeficiente de fricción,,,,Wrijvingscoëfficiënt ,,,,ค่าสัมประสิทธิ์ของแรงเสียดทาน ,,,
CND,I,61,RawWtrTemp,0,,=,0,,,0100,,0,0,1,0,Trw,°C,°F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Raw Water Temperature,Raw Water Temp,19,,原水温度,,,,Frischwassertemperatur,,,,Température de l'eau brute,,19,,原水温度,,,,原水溫度,,,,원수온도,,,,Temperatura de Agua Cruda,Temp. Agua Cruda,,,Температура сырой воды,,,,Temperatura da água bruta,,,,Ham Su Sıcaklığı,,,,Temperatura wody surowej,,,,Temperatura dell'acqua grezza,,,,Temperatura de agua natural,,,,Temperatuur van onbehandeld water,,,,อุณหภูมิน้ำดิบ,,,
STM,I,63,LaborCost,0,,!,0,,,2900,,0,0,1,0,Ci2,x1000$/m³,x1000$/ft³,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Insulation and Labor Costs,Insltn & Labor Cost,19,Insulation materials and labor costs per 1m^3 (35.3 ft^3) of insulation.,保温施工費,,,保温材 1m^3 （35.3ft^3）当たりの材料費及び施工費を入力してください。,Isolier- & Arbeitskosten,,,Kosten für Isolierung und Arbeitszeit pro 1 m^3 (35.3ft^3) eingeben.,Calorifugeage et coût de la main d'œuvre,,19,Coût du calorifuge et coût horaire de la main d'œuvre par m3 de calorifugeage,保温&人工成本,,,保温材料及每立方米保温材料的人工成本。,保溫&人工成本,,,保溫材料及每立方米保溫材料的人工成本。,보온시공비,,,보온재 1m^3 （35.3ft^3）당의 재료비와 시공비를 입력해 주십시오.,Costos de Aislamiento y Mano de Obra,Costos Aislamiento y Mano Obra,,Costos de Material de Aislamiento y Mano de Obra por 1m3. (35.3 pies3) de Aislamiento.,Изоляционные и трудовые затраты,,,Изоляционные материалы и затраты на оплату труда за 1m^3 (35.3 ft^3) изоляции.,Isolamento e custos da mão de obra,,,Materiais de isolamento e custos da mão de obra por 1m^3 (35.3 ft^3) do isolamento.,Yaltım ve İşçilik Maliyetleri,,,Yaltımın her 1 m^3 ü(35.3 ft^3 )için yaltım malzemeleri ve işçilik maliyetleri,Izolacja oraz koszty robocizny,,,Koszty materiałowa oraz robocizny dla 1 m^3 (35.4 ft^3) izolacji.,Isolamento e costo manodopera,,,Materiali d'isolamento e costo del lavoro per 1m^3 (35.3 ft^3) di isolamento. ,Costes de aislamiento y mano de obra,,,"Costes de material de aislamiento y mano de obra por 1 m3 (35,3 ft3) de aislamiento.",Isolatie- en arbeidskosten,,,"Isolatiemateriaal- en arbeidskosten per 1 m^3 (35,3 ft^3) isolatie.",ฉนวนและค่าแรง,,,วัสดุของฉนวนและค่าแรงต่อ 1 m^3 (35.3 ft^3) ของฉนวน
STM,I,62,Annual,0,,!,0,,,2800,,2,2,2,2,h,h,h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Annual Operating Hours,Annual Operating Hr,19,,年間稼動時間,,,,Jährl. Betriebsstunden,,,,Nombre d'heures annuelles de travail ,,19,,年运行小时,,,,年運行小時,,,,년간가동시간,,,,Horas de Operación Anual,Horas Op. Anual,,,Количество рабочих часов в году,,,,Horas de operação anual,,,,Yıllık Çalışma Saatleri,,,,Roczna ilość godzin pracy,,,,Ore annue di operatività,,,,Horas de funcionamiento anual,,,,Jaarlijkse bedrijfsuren,,,,ชั่วโมงทำการประจำปี,,,
STM,I,64,InterestRate,0,,=,0,,,2500,,0,0,0,0,i,%,%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Annual Interest Rate,Anual Interest Rate,19,,金利,,,,Zinssatz,,,,Taux d'intérêt annuel,,19,,年利率,,,,年利率,,,,금리,,,,Rango de Interés Anual,Rango Interés Anual,,,Годовая процентная ставка,,,,Taxa de juros anual,,,,Yıllık Faiz Oranı,,,,Roczna stopa procentowa,,,,Tasso di interesse annuale,,,,Tipo de interés anual,,,,Jaarlijks rentepercentage,,,,อัตราดอกเบี้ยประจำปี,,,
STM,I,65,PaybackPeriod,0,,!,0,,,3400,,0,0,0,0,m,year,yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Payback Period (Years),Payback Period (Yr),19,,償却年数,,,,Amortisationszeitraum (Jahre),,,,Retour sur investissement ( en années ),,19,,投资回报期（年）,,,,投資回報期（年）,,,,채산년수,,,,Periodo de Retorno de Inversión (Años),Periodo Ret. Inversión (Años),,,Период окупаемости,,,,Período de retorno (Anos),,,,Geri Ödeme Süresi (Yıllar),,,,Okres zwrotu (Lata),,,,Periodo di rimborso (anni),,,,Periodo de retorno de la inversión (años),,,,Terugbetaalperiode (jaren),,,,ระยะเวลาคืนทุน (ปี),,,
ALL,I,66,AllowPressLoss,0,,!,0,,,1000,,0,3,2,4,-,kPa,psi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Maximum Allowable Pressure Loss,Max Allow Pres Loss,19,,許容圧損,,,,Max. zul. Druckverlust,,,,Perte de charge maximum admissible,,19,,最大允许压损,,,,最大允許壓損,,,,허용압력손실,,,,Máxima Pérdida de Presión Permisible,Máx. Pérdida Presión Permisible,,,Максимально допустимые потери давления,,,,Perda de pressão máxima permitida,,,,Maksimum Müsaade Edilebilir Basınç Kaybı,,,,Maksymalny dopuszczalny spadek ciśnienia,,,,Massima perdita di pressione consentita,,,,Máxima pérdida de presión permisible,,,,Maximaal toelaatbaar drukverlies,,,,การเสียความดันที่ยอมได้สูงสุด,,,
ALL,I,67,UpperVeloStm,0,30,!,0,,,1200,,0,0,3,0,-,m/s,ft/s,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Maximum Allowable Velocity,Max Allowable Vel,19,Default value only provided as reference. Enter correct velocity for your application.,上限流速,,,デフォルト値は入力例です。用途にあっている流速を入力してください。,Max. zul. Fliessgeschwindigkeit,,,Der vorgegebene Referenzwert spiegelt übliche Erfahrungswerte wieder. Bei Bedarf bitte einen für die eigene Anwendung passende Fließgeschwindikeit eingeben.,Vitesse maximum admissible,,19,La valeur par défaut a été fournie à titre de référence seulement. Veuillez entrer la vitesse qui s'applique à votre système.,最大允许流速,,,默认值仅提供参考。请输入您要求的实际流速。,最大允許流速,,,默認值僅提供參考。請輸入您要求的實際流速。,상한유속,,,수치의 입력예 입니다. 용도에 알맞은 유속을 입력해 주십시오.,Velocidad Máxima Permisible,Vel. Max. Permisible,,El valor predeterminado que se muestra es solo como referencia. Favor de ingresar el valor de velocidad correcto para tu aplicación.,Максимально допустимая скорость,,,Значение по умолчанию только для примера. Введите правильное значение.,Velocidade máxima permitida,,,O valor padrão fornecido apenas como referência. Introduzir a velocidade correta para sua aplicação. ,Maksimum Müsaade Edlebilir Hız,,,Varsayılan değer sadece referans olarak sağlanmıştır. Uygulamanız için doğru hız değerini giriniz. ,Maksymalna dopuszczalna prędkość,,,Wartość domyślna podana jako odniesienie. Podaj prawidłową wartość prędkości dla danej aplikacji.,Massima velocità consentita,,,Il valore di default fornisce solamente un riferimento. Inserire la velocità corretta per la vostra applicazione.,Velocidad máxima permisible,,,El valor predeterminado que se muestra es solo una referencia. Introduzca el valor de velocidad correcto para su aplicación.,Maximaal toelaatbare snelheid,,,Standaardwaarde alleen gegeven als referentie. Voer de correcte snelheid voor uw toepassing in.,ความเร็วที่ยอมได้สูงสุด,,,ค่าเริ่มต้นเป็นแค่ค่าอ้างอิงเท่านั้น ป้อนความเร็วที่ถูกต้องกับการใช้งานของคุณ
ALL,I,107,UpperVeloStm2,0,15,!,0,,,1200,,0,0,3,0,-,m/s,ft/s,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Maximum Allowable Velocity,Max Allowable Vel,19,Default value only provided as reference. Enter correct velocity for your application.,上限流速,,,デフォルト値は入力例です。用途にあっている流速を入力してください。,Max. zul. Fliessgeschwindigkeit,,,Der vorgegebene Referenzwert spiegelt übliche Erfahrungswerte wieder. Bei Bedarf bitte einen für die eigene Anwendung passende Fließgeschwindikeit eingeben.,Vitesse maximum admissible,,19,La valeur par défaut a été fournie à titre de référence seulement. Veuillez entrer la vitesse qui s'applique à votre système.,最大允许流速,,,默认值仅提供参考。请输入您要求的实际流速。,最大允許流速,,,默認值僅提供參考。請輸入您要求的實際流速。,상한유속,,,수치의 입력예 입니다. 용도에 알맞은 유속을 입력해 주십시오.,Velocidad Máxima Permisible,Vel. Max. Permisible,,El valor predeterminado que se muestra es solo como referencia. Favor de ingresar el valor de velocidad correcto para tu aplicación.,Максимально допустимая скорость,,,Значение по умолчанию только для примера. Введите правильное значение.,Velocidade máxima permitida,,,O valor padrão fornecido apenas como referência. Introduzir a velocidade correta para sua aplicação.  ,Maksimum Müsaade Edilebilir Hız,,,Varsayılan değer sadece referans olarak sağlanmıştır. Uygulamanız için doğru hız değerini giriniz.,Maksymalna dopuszczalna prędkość,,,Wartość domyślna podana jako odniesienie. Podaj prawidłową wartość prędkości dla danej aplikacji.,Massima velocità consentita,,,Il valore di default fornisce solamente un riferimento. Inserire la velocità corretta per la vostra applicazione.,Velocidad máxima permisible,,,El valor predeterminado que se muestra es solo una referencia. Introduzca el valor de velocidad correcto para su aplicación.,Maximaal toelaatbare snelheid,,,Standaardwaarde alleen gegeven als referentie. Voer de correcte snelheid voor uw toepassing in.,ความเร็วที่ยอมได้สูงสุด,,,ค่าเริ่มต้นเป็นแค่ค่าอ้างอิงเท่านั้น ป้อนความเร็วที่ถูกต้องกับการใช้งานของคุณ
ALL,I,68,PipeLen,0,,!,0,,,0200,,2,2,4,2,l,m,ft,7,7,7,7,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,7,0,0,7,7,7,0,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Pipe Length,Pipe Length,19,Enter the total length of straight piping.,配管長さ,,,直管部の長さの合計を入力して下さい。,Rohrleitungslänge,,,Gesamtlänge der geraden Rohrleitung eingeben.,Longueur de tuyauterie,,19,Entrer la longueur totale de tuyauterie droite,管道长度,,,请输入直管的总长度。,管道長度,,,請輸入直管的總長度。,배관길이,,,직관부 길이의 합계를 입력해 주십시오.,Longitud de la Tubería,Long. de la Tubería,,Introduzca la longitud total de tubería horizontal.,Длина трубопровода,,,Введите полную длину трубопровода,Comprimento da tubulação,,,Introduza o comprimento linear total da tubulação.,Boru Uzunluğu,,,Düz boru hattının toplam uzunluğunu giriniz.,Długość rurociągu,,,Podaj całkowitą długość odcinków prostych rurociągów.,Lunghezza della tubazione,,,Inserire la lunghezza totale della tubazione diritta,Longitud de la tubería,,,Introduzca la longitud total de la tubería horizontal.,Leidinglengte,,,Voer de totale lengte van de rechte leidingen in.,ความยาวท่อ,,,ป้อนความยาวทั้งหมดของท่อตรง
ALL,I,69,ObsFloNo,0,,=,0,,,,,-1,-1,-1,-1,-,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Obstructed Flow Valves (e.g.Globe) (Qt'y),Obstr Flw Valv,19,Enter the number of obstructed flow type valves (i.e. globe vlaves) used in the piping.,玉形弁（個）,,,配管中に使われている玉形弁の個数を入力して下さい。,Anzahl Absperrventile,,,Anzahl der Ventile mit umgelenktem Durchfluss (z.B. Absperrventile) eingeben.,Nombre de vannes à passage standard,,19,Entrer le nombre de vannes ou robinets ( à passage réduit )en place sur la tuyauterie,截止阀（个）,,,请输入管路中截止阀的数量。,截止閥（個）,,,請輸入管路中截止閥的數量。,글로브 밸브(개),,,배관에서 사용되고 있는 글로브 밸브의 수량을 입력해 주십시오.,Válvulas de Flujo Cerradas (ej. Globo) (Cant),Valv. de Flujo Cerradas (ej. Globo) (Cant),,Introduzca el numero de válvulas de tipo obstrucción de flujo (Ej. Válvulas tipo globo) utilizadas en la tubería.,Клапаны с изменяемым направлением потока (вентили и т.п.) (кол-во),,,Введите количество клапанов с изменением потока (вентили и пр.,Válvulas de bloqueio de fluxo (ex.Globo) (Qt'y),,,Introduza o número das válvulas de bloqueio de fluxo (Ex. válvula globo) usada na tubulação.,Tıkalı ya da Kapalı Akış Valfleri ( Globe vb. gibi ) ( Adet),,,Boru hattında bulunan tıkalı veya kapalı akış valflerinin sayısını giriniz.,Zawór z zaburzonym przepływem (np. grzybkowe) (Ilość),,,Podaj ilość zaworów z przepływem zaburzonym (np. grzybkowe) wykorzystanych na rurociągu.,Valvole di flusso ostruite (e.g. a globo) (Qnt),,,Inserire il numero delle valvole ostruite (i.e. valvole a globo) usate nella tubazione,"Válvulas de flujo cerradas (ej., esféricas) (cant.)",,,"Introduzca el número de válvulas de obstrucción de flujo (ej., válvulas esféricas) utilizadas en la tubería.",Verstopte stroomkleppen (bijv. bolkraan) (aantal),,,Voer het aantal verstopte stroomkleppen (d.w.z. bolkranen) in die in de leidingen worden gebruikt.,วาล์วปิดกั้นการไหล (เช่น โกลบวาล์ว) (ปริมาณ),,,ป้อนจำนวนของวาล์วประเภทปิดกั้นการไหล (เช่น โกลบวาล์ว) ที่จะใช้กับท่อ
ALL,I,70,ThruFloNo,0,,=,0,,,,,-1,-1,-1,-1,-,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Through Flow Valves (e.g. Gate) (Qt'y),Thru Flow Valv,19,Enter the number of through flow type valves (i.e. gate valves) used in the piping,仕切弁（個）,,,配管中に使われている仕切弁の個数を入力して下さい。,Anzahl Absperrschieber,,,Anzahl der Ventile mit geradem Durchfluss (z.B. Absperrschieber/-klappen) eingeben.,Nombre de vannes à passage direct,,19,Entrer le nombre de vannes ou robinets ( à passage droit  ) en place sur la tuyauterie,"闸阀（个）
",,,请输入管路中闸阀的数量。,"閘閥（個）
",,,請輸入管路中閘閥的數量。,게이트 밸브(개),,,배관에서 사용되고 있는 게이트 밸브의 수량을 입력해 주십시오.,Válvulas de Flujo Instaladas (ej. Comp) (Cant),Valv. de Flujo Instaladas (ej. Comp) (Cant),,Introduzca el numero válvulas de tipo paso de flujo (Ej.. Válvulas de compuerta) utilizadas en la tubería.,Проходные клапаны (задвижки и т.п.) (кол-во),,,Введите количество клапанов с неизменным направлением потока (задвижки и пр.),válvulas de passagem de fluxo (ex. Gaveta) (Qt'y),,,Introduza o número das válvulas de passagem direta de fluxo.,Akış Valfleri Kanalıyla( Gate vb. gibi )  ( Adet ),,,Boru hattında bulunan Akış Valflerinin sayısını giriniz.,Zawory pełnoprzelotowe (np. Zasuwy) (Ilość),,,Podaj ilość zaworów z pełnym przelotem.,Valvole di flusso chiuse (e.g. a saracinesca) (Qnt),,,Inserire il numero delle valvole di chiusura di flusso (i.e. valvole a saracinesca) usate nella tubazione,"Válvulas de flujo instaladas (ej., compuerta) (cant.)",,,"Introduzca el número de válvulas de paso de flujo (ej., válvulas de compuerta) utilizadas en la tubería.",Doorstroomkleppen (bijv. schuifafsluiter) (aantal),,,Voer het aantal doorstroomkleppen (d.w.z. schuifafsluiters) in die in de leidingen worden gebruikt.,วาล์วแบบไหลผ่าน (เช่น เกทวาล์ว) (ปริมาณ),,,ป้อนจำนวนของวาล์วประเภทไหลผ่าน (เช่น เกทวาล์ว) ที่จะใช้กับท่อ
ALL,I,71,CheckNo,0,,=,0,,,,,-1,-1,-1,-1,-,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Check Valves (Qt'y),Check Valves,19,Enter the number of check valves used in the piping.,スイング逆止弁（個）,,,配管中に使われているスイング逆止弁の個数を入力して下さい。,Anzahl Rückschlagventile,,,Anzahl der Rückschlagventile eingeben.,Clapet de non retour,,19,Entrer le nombre de clapets en place sur la tuyauterie,止回阀（个）,,,请输入管路中止回阀的数量。,止回閥（個）,,,請輸入管路中止回閥的數量。,스윙식 체크밸브(개),,,배관에서 사용되고 있는 스윙식 체크밸브의 수량을 입력해 주십시오.,Válvulas Check (Cant),Valv. Check (Cant),,Introduzca el numero de válvulas check utilizadas en la tubería.,Обратные клапаны (кол-во),,,Введите количество обратных клапанов на трубопроводе,Válvulas de retenção (Qt'y),,,Introduza o número das válvulas de retenção usadas na tubulação.,Çek Valfler (Adet ),,,Boru hattında kullanılan Çek Valflerin sayısını giriniz.,Zawory zwrotne (ilość),,,Podaj ilość zaworów zwrotnych wykorzystanych na rurociągu.,Valvole di ritegno (Qnt),,,Inserire il numero delle valvole di ritegno usate nella tubazione,Válvulas antirretorno (cant.),,,Introduzca el número de válvulas antirretorno utilizadas en la tubería.,Terugslagkleppen (aantal),,,Voer het aantal terugslagkleppen in die in de leidingen worden gebruikt.,วาล์วกันกลับ (ปริมาณ),,,ป้อนจำนวนของวาล์วกันกลับที่จะใช้กับท่อ
ALL,I,72,ElbowNo,0,,=,0,,,,,-1,-1,-1,-1,-,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Elbows (Qt'y),Elbows,19,Enter the number of elbows used in the piping.,エルボ（個）,,,配管中に使われているエルボの個数を入力して下さい。,Anzahl Rohrkrümmer,,,Anzahl der Rohrkrümmer in der Rohrleitung eingeben.,Coudes ( quantité ),,19,Entrer le nombre de coudes en place sur la tuyauterie,弯管（个）,,,请输入管路中弯管的数量。,彎管（個）,,,請輸入管路中彎管的數量。,엘보(개),,,배관에서 사용되고 있는 엘보의 수량을 입력해 주십시오.,Codos (Cant),Codos (Cant),,,Отводы (кол-во),,,Введите количество отводов.,Curvas (Qt'y) ,,,Introduza o número de curvas usadas na tubulação.,Dirsekler ( Adet ),,,Boru hattında kullanılan dirseklerin sayısını giriniz.,Kolana (Ilość),,,Podaj ilość kolan wykorzystanych w rurociągu.,Curve (Qnt),,,Inserire il numero di curve usate nella tubazione,Codos (cant.),,,,Ellebogen (aantal),,,Voer het aantal ellebogen in die in de leidingen worden gebruikt.,ข้อต่อ (ปริมาณ),,,ป้อนจำนวนของข้อต่อที่จะใช้กับท่อ
